Item Number,Description,Size 1,Size 2,Store,Dept.,Category,SubCat,Vendor,Order Number,OnHand,OnOrder,Layaway,Committed,Cost,PriceUnits,Price,YTD Sales,OrdPt,OrdUp2,LastSale,G/L,Bin Location
306,MISC CLOTHING,XL,BLACK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XL,BLUE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20081209,120010,
306,MISC CLOTHING,XL,BROWN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XL,GREY/ASH,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20140912,120010,
306,MISC CLOTHING,XL,PINK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20090603,120010,
306,MISC CLOTHING,XL,PURPLE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XL,RED,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20130715,120010,
306,MISC CLOTHING,XL,TAN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XL,WHITE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20140912,120010,
306,MISC CLOTHING,XS,WHITE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20131119,120010,
306,MISC CLOTHING,XS,YELLOW,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20110818,120010,
306,MISC CLOTHING,XXL,BLACK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXL,BLUE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXL,BROWN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXL,GREY/ASH,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXL,PURPLE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXL,RED,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXL,TAN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXS,WHITE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXXL,BLACK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXXL,BLUE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXXL,PURPLE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,XXXL,RED,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20071102,120010,
306,MISC CLOTHING,XXXXL,WHITE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
308,MISC STATIONERY,,,1,2,!Undefined,!Undefined,5,308,-20,0,0,0,6.85,1,0,87.9,0,0,20150721,120010,
309,MISC GIFTS,,,1,3,!Undefined,!Undefined,4,309,-38,0,0,0,8.5,1,0,206.05,0,0,20150824,120010,
31,Custom Mother and Grandmother Wknd Tee,L,BLACK,1,7,!Undefined,!Undefined,,31,0,0,0,0,0,1,0,0,0,0,20101001,120010,
31,Custom Mother and Grandmother Wknd Tee,L,BLUE,1,7,!Undefined,!Undefined,,31,0,0,0,0,0,1,0,0,0,0,0,120010,
31,Custom Mother and Grandmother Wknd Tee,M,BLACK,1,7,!Undefined,!Undefined,,31,0,0,0,0,0,1,0,0,0,0,20101001,120010,
31,Custom Mother and Grandmother Wknd Tee,M,BLUE,1,7,!Undefined,!Undefined,,31,0,0,0,0,0,1,0,0,0,0,0,120010,
31,Custom Mother and Grandmother Wknd Tee,S,BLACK,1,7,!Undefined,!Undefined,,31,0,0,0,0,0,1,0,0,0,0,20101001,120010,
31,Custom Mother and Grandmother Wknd Tee,S,BLUE,1,7,!Undefined,!Undefined,,31,0,0,0,0,0,1,0,0,0,0,0,120010,
31,Custom Mother and Grandmother Wknd Tee,XL,BLACK,1,7,!Undefined,!Undefined,,31,0,0,0,0,0,1,0,0,0,0,20101001,120010,
31,Custom Mother and Grandmother Wknd Tee,XL,BLUE,1,7,!Undefined,!Undefined,,31,0,0,0,0,0,1,0,0,0,0,0,120010,
31,Custom Mother and Grandmother Wknd Tee,XXL,BLUE,1,7,!Undefined,!Undefined,,31,0,0,0,0,0,1,0,0,0,0,0,120010,
310,MISC JEWELRY,,,1,4,!Undefined,!Undefined,81,310,-19,0,0,0,10.06,1,0,321.5,0,0,20150925,120010,
311,Misc. House,,,1,5,!Undefined,!Undefined,,311,0,0,0,0,0,1,0,0,0,0,20120706,120010,
312,Recruitment Koozy,L,YELLOW,1,7,!Undefined,!Undefined,260,312,0,0,0,0,0,1,0,0,0,0,20100527,120010,
312,Recruitment Koozy,M,YELLOW,1,7,!Undefined,!Undefined,260,312,0,0,0,0,0,1,0,0,0,0,20100527,120010,
312,Recruitment Koozy,S,YELLOW,1,7,!Undefined,!Undefined,260,312,0,0,0,0,0,1,0,0,0,0,20100527,120010,
313,Chi Omega letter  pearl/leather bracelet,,,1,4,!Undefined,!Undefined,81,313,8,0,0,0,29.28,1,66,-3,0,0,20150129,120010,
314,Long sleeve crest tee,L,GREY/ASH,1,1,9,!Undefined,310,SUPERIOR__1430224,-1,8,0,0,15.25,1,32.5,251.875,0,0,20150918,120010,
314,Long sleeve crest tee,L,WHITE,1,1,9,!Undefined,310,SUPERIOR__1430224,0,0,0,0,15.25,1,32.5,0,0,0,0,120010,
314,Long sleeve crest tee,M,GREY/ASH,1,1,9,!Undefined,310,SUPERIOR__1430224,3,6,0,0,15.25,1,32.5,284.375,0,0,20150918,120010,
314,Long sleeve crest tee,M,WHITE,1,1,9,!Undefined,310,SUPERIOR__1430224,0,0,0,0,15.25,1,32.5,0,0,0,0,120010,
314,Long sleeve crest tee,S,GREY/ASH,1,1,9,!Undefined,310,SUPERIOR__1430224,9,6,0,0,15.25,1,32.5,65,0,0,20150529,120010,
314,Long sleeve crest tee,S,WHITE,1,1,9,!Undefined,310,SUPERIOR__1430224,0,0,0,0,15.25,1,32.5,0,0,0,0,120010,
314,Long sleeve crest tee,XL,GREY/ASH,1,1,9,!Undefined,310,SUPERIOR__1430224,4,4,0,0,15.25,1,32.5,65,0,0,20150701,120010,
314,Long sleeve crest tee,XL,WHITE,1,1,9,!Undefined,310,SUPERIOR__1430224,0,0,0,0,15.25,1,32.5,0,0,0,0,120010,
315,Red pencils,,,1,2,!Undefined,!Undefined,260,315,415,0,0,0,0.3,1,0.65,52.65,0,0,20150825,120010,
316,Custom sewn on letter tees,,,1,7,!Undefined,!Undefined,282,316,0,0,0,0,7.5,1,9,0,0,0,20100525,120010,
317,Owls Journal. 160 pages,,,1,3,!Undefined,!Undefined,333,,0,0,0,0,8.73,1,20,0,0,0,20131025,120010,
318,Owl striped gift bag w/tissue,,,1,3,!Undefined,!Undefined,106,318,3986,0,0,0,0.489,1,1.5,353.245,0,0,20150929,120010,
319,Custom Tau Kappa Red Polo,L,RED,1,7,!Undefined,!Undefined,260,319,0,0,0,0,14,1,20,0,0,0,20070810,120010,
319,Custom Tau Kappa Red Polo,M,RED,1,7,!Undefined,!Undefined,260,319,0,0,0,0,14,1,20,0,0,0,20070606,120010,
319,Custom Tau Kappa Red Polo,S,RED,1,7,!Undefined,!Undefined,260,319,0,0,0,0,14,1,20,0,0,0,20070606,120010,
32,2013 Custom Epsilon Delta Reunion tee,L,BLUE,1,7,!Undefined,!Undefined,369,G2000-SKY BLUE,0,0,0,0,9.5,1,13,0,0,0,20131220,120010,
32,2013 Custom Epsilon Delta Reunion tee,M,BLUE,1,7,!Undefined,!Undefined,369,G2000-SKY BLUE,0,0,0,0,9.5,1,13,0,0,0,20131220,120010,
32,2013 Custom Epsilon Delta Reunion tee,S,BLUE,1,7,!Undefined,!Undefined,369,G2000-SKY BLUE,0,0,0,0,9.5,1,13,0,0,0,20131220,120010,
32,2013 Custom Epsilon Delta Reunion tee,XL,BLUE,1,7,!Undefined,!Undefined,369,G2000-SKY BLUE,0,0,0,0,9.5,1,13,0,0,0,20131220,120010,
320,"Herend owl 1 3/4""",BLACK,,1,3,!Undefined,!Undefined,,320,2,0,0,0,105,1,217,0,0,0,20120920,120010,
320,"Herend owl 1 3/4""",BLUE,,1,3,!Undefined,!Undefined,,320,2,0,0,0,105,1,217,0,0,0,20120328,120010,
320,"Herend owl 1 3/4""",BUTTER,,1,3,!Undefined,!Undefined,,320,0,0,0,0,105,1,217,0,0,0,20081008,120010,
320,"Herend owl 1 3/4""",CHOC,,1,3,!Undefined,!Undefined,,320,0,0,0,0,105,1,217,0,0,0,20130830,120010,
320,"Herend owl 1 3/4""",GREEN,,1,3,!Undefined,!Undefined,,320,1,0,0,0,105,1,217,0,0,0,20110810,120010,
320,"Herend owl 1 3/4""",RASP,,1,3,!Undefined,!Undefined,,320,0,0,0,0,105,1,217,0,0,0,20120913,120010,
320,"Herend owl 1 3/4""",RUST,,1,3,!Undefined,!Undefined,,320,0,0,0,0,105,1,217,0,0,0,20120914,120010,
321,"Notepad Set-3""x8"" & 8""x8""",,,1,2,!Undefined,!Undefined,419,NPS-GK-031,17,0,0,0,13,1,28,112,0,0,20150422,120010,
322,Sweet Home Chi Omega Bid Day Tee,,,1,7,!Undefined,!Undefined,,322,0,0,0,0,0,1,0,0,0,0,0,120010,
323,Brown Owl Pacy Clip,,,1,3,!Undefined,!Undefined,2,211A018,6,0,0,0,3,1,8,16,0,0,20150723,120010,
324,Limoges Wise Owl,,,1,3,!Undefined,!Undefined,403,TA955 - H,1,0,0,0,105,1,235,0,0,0,0,120010,
325,Custom Zeta Alpha cap,,,1,7,!Undefined,!Undefined,88,ADAMS CORAL,0,0,0,0,7.5,1,9.5,0,0,0,20130816,120010,
326,Blue Owl Pacy Clip,,,1,3,!Undefined,!Undefined,2,211A019,7,0,0,0,3,1,8,6.4,0,0,20150717,120010,
327,Jute Tote Bag,,,1,7,!Undefined,!Undefined,,327,0,0,0,0,0,1,0,0,0,0,0,120010,
327B,2014 Custom Tau Kappa Bid Day tee,L,YELLOW,1,7,!Undefined,!Undefined,369,CC POCKET TEE BUTTER,0,0,0,0,12,1,15,0,0,0,20140819,120010,
327B,2014 Custom Tau Kappa Bid Day tee,M,YELLOW,1,7,!Undefined,!Undefined,369,CC POCKET TEE BUTTER,0,0,0,0,12,1,15,0,0,0,20140819,120010,
327B,2014 Custom Tau Kappa Bid Day tee,S,YELLOW,1,7,!Undefined,!Undefined,369,CC POCKET TEE BUTTER,0,0,0,0,12,1,15,0,0,0,20140819,120010,
327B,2014 Custom Tau Kappa Bid Day tee,XL,YELLOW,1,7,!Undefined,!Undefined,369,CC POCKET TEE BUTTER,0,0,0,0,12,1,15,0,0,0,20140819,120010,
327B,2014 Custom Tau Kappa Bid Day tee,XXL,YELLOW,1,7,!Undefined,!Undefined,369,CC POCKET TEE BUTTER,0,0,0,0,12,1,15,0,0,0,20140819,120010,
328,"Small owl covered jar - 5.5""H",BLUE,,1,3,!Undefined,!Undefined,399,27-BUBO/907,1,0,0,0,6.5,1,15,0,0,0,20140604,120010,
328,"Small owl covered jar - 5.5""H",GOLD,,1,3,!Undefined,!Undefined,399,27-BUBO/907,3,0,0,0,6.5,1,15,0,0,0,20140604,120010,
328,"Small owl covered jar - 5.5""H",GREEN,,1,3,!Undefined,!Undefined,399,27-BUBO/907,3,0,0,0,6.5,1,15,0,0,0,20140604,120010,
329,Owl wall hook - cast iron,,,1,3,!Undefined,!Undefined,151,105839,5,0,0,0,5,1,12,24,0,0,20150316,120010,
329A,GTB Bootcamp stadium cup - 22 0z,,,1,7,!Undefined,!Undefined,260,329A,0,0,0,0,1.3,1,1.56,0,0,0,20100521,120010,
33,"BALLOONS, RED AND YELLOW 11''",,,1,3,!Undefined,!Undefined,88,33,57,416,0,0,2.4,1,5.5,165,0,0,20150707,120010,
330,Metal Finial - owl w/clear glass eyes,,,1,3,!Undefined,!Undefined,299,B381A,0,0,0,0,6.5,1,15,7.5,0,0,20150330,120010,
331,2012 convention owl trot tee,L,WHITE,1,5,!Undefined,!Undefined,260,331,0,0,0,0,6,1,6.5,0,0,0,20120530,120010,
331,2012 convention owl trot tee,M,WHITE,1,5,!Undefined,!Undefined,260,331,0,0,0,0,6,1,6.5,0,0,0,20120530,120010,
331,2012 convention owl trot tee,S,WHITE,1,5,!Undefined,!Undefined,260,331,0,0,0,0,6,1,6.5,0,0,0,20120530,120010,
331,2012 convention owl trot tee,XL,WHITE,1,5,!Undefined,!Undefined,260,331,0,0,0,0,6,1,6.5,0,0,0,20120530,120010,
331,2012 convention owl trot tee,XXL,WHITE,1,5,!Undefined,!Undefined,260,331,0,0,0,0,6,1,6.5,0,0,0,20120530,120010,
331A,2014 Convention OwlTrot tee,L,GREY/ASH,1,5,!Undefined,!Undefined,260,GILDAN 5000 CHARCOAL,0,0,0,0,6.25,1,7,0,0,0,20140604,120010,
331A,2014 Convention OwlTrot tee,M,GREY/ASH,1,5,!Undefined,!Undefined,260,GILDAN 5000 CHARCOAL,0,0,0,0,6.25,1,7,0,0,0,20140604,120010,
331A,2014 Convention OwlTrot tee,S,GREY/ASH,1,5,!Undefined,!Undefined,260,GILDAN 5000 CHARCOAL,0,0,0,0,6.25,1,7,0,0,0,20140604,120010,
331A,2014 Convention OwlTrot tee,XL,GREY/ASH,1,5,!Undefined,!Undefined,260,GILDAN 5000 CHARCOAL,0,0,0,0,6.25,1,7,0,0,0,20140604,120010,
331A,2014 Convention OwlTrot tee,XXL,GREY/ASH,1,5,!Undefined,!Undefined,260,GILDAN 5000 CHARCOAL,0,0,0,0,6.25,1,7,0,0,0,20140604,120010,
332,Pennant Banner-16 cards and Raffia,,,1,2,!Undefined,!Undefined,419,GPB-GK-031,5,0,0,0,14,1,30,54,0,0,20150408,120010,
333,"Stout owl planter - 7""D",,,1,3,!Undefined,!Undefined,399,27/VERDE/472,5,0,0,0,11,1,25,0,0,0,20130717,120010,
333A,10K President's Dangle,,,1,11,!Undefined,!Undefined,118,333A,0,0,0,0,10,1,22,0,0,0,20070222,120010,
334,Mardi Gras Date Party Tee,,,1,7,!Undefined,!Undefined,,334,0,0,0,0,0,1,0,0,0,0,0,120010,
334ZT,Zeta Theta Wish Tee,L,RED,1,9,!Undefined,!Undefined,260,334ZT,0,0,0,0,16,1,20,0,0,0,0,120010,
334ZT,Zeta Theta Wish Tee,M,RED,1,9,!Undefined,!Undefined,260,334ZT,0,0,0,0,16,1,20,0,0,0,0,120010,
334ZT,Zeta Theta Wish Tee,S,RED,1,9,!Undefined,!Undefined,260,334ZT,0,0,0,0,16,1,20,0,0,0,0,120010,
334ZT,Zeta Theta Wish Tee,XL,RED,1,9,!Undefined,!Undefined,260,334ZT,0,0,0,0,16,1,20,0,0,0,0,120010,
334ZT,Zeta Theta Wish Tee,XXL,RED,1,9,!Undefined,!Undefined,260,334ZT,0,0,0,0,17.5,1,20,0,0,0,0,120010,
335,"Wild Side Plush Owl - 19""",,,1,3,!Undefined,!Undefined,337,54710,11,0,0,0,9.5,1,22,0,0,0,20150819,120010,
336,Custom Epsilon Delta Reunion Tee,L,BLACK,1,7,!Undefined,!Undefined,260,336,0,0,0,0,12,1,15,0,0,0,20101214,120010,
336,Custom Epsilon Delta Reunion Tee,M,BLACK,1,7,!Undefined,!Undefined,260,336,0,0,0,0,12,1,15,0,0,0,20101214,120010,
336,Custom Epsilon Delta Reunion Tee,S,BLACK,1,7,!Undefined,!Undefined,260,336,0,0,0,0,12,1,15,0,0,0,20101214,120010,
336,Custom Epsilon Delta Reunion Tee,XL,BLACK,1,7,!Undefined,!Undefined,260,336,0,0,0,0,12,1,15,0,0,0,20101214,120010,
337,Chi Omega Flip Flop,10,BLACK,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337,Chi Omega Flip Flop,10,BURGANDY,1,1,14,!Undefined,,337,0,0,0,0,9.95,1,24.5,0,0,0,20130506,120010,
337,Chi Omega Flip Flop,10,RED,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337,Chi Omega Flip Flop,11,BURGANDY,1,1,14,!Undefined,,337,0,0,0,0,10.45,1,24.5,0,0,0,20111115,120010,
337,Chi Omega Flip Flop,11,RED,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337,Chi Omega Flip Flop,5,BURGANDY,1,1,14,!Undefined,,337,1,0,0,0,10.95,1,24.5,0,0,0,20120417,120010,
337,Chi Omega Flip Flop,5,RED,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337,Chi Omega Flip Flop,6,BURGANDY,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,20120525,120010,
337,Chi Omega Flip Flop,6,RED,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337,Chi Omega Flip Flop,7,BURGANDY,1,1,14,!Undefined,,337,0,0,0,0,10.6167,1,24.5,0,0,0,20140408,120010,
337,Chi Omega Flip Flop,7,RED,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337,Chi Omega Flip Flop,8,BLACK,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337,Chi Omega Flip Flop,8,BURGANDY,1,1,14,!Undefined,,337,0,0,0,0,10.6643,1,24.5,13.3,0,0,20141222,120010,
337,Chi Omega Flip Flop,8,PINK,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337,Chi Omega Flip Flop,8,RED,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,20110211,120010,
337,Chi Omega Flip Flop,9,BLACK,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337,Chi Omega Flip Flop,9,BURGANDY,1,1,14,!Undefined,,337,0,0,0,0,10.6167,1,24.5,0,0,0,20130506,120010,
337,Chi Omega Flip Flop,9,RED,1,1,14,!Undefined,,337,0,0,0,0,10.95,1,24.5,0,0,0,0,120010,
337B,Polka Dot Flip Flop,10,BURGANDY,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,20110921,120010,
337B,Polka Dot Flip Flop,10,DOT,1,1,14,!Undefined,,337B,0,0,0,0,9.95,1,22,0,0,0,20140915,120010,
337B,Polka Dot Flip Flop,10,RED,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,0,120010,
337B,Polka Dot Flip Flop,11,DOT,1,1,14,!Undefined,,337B,0,0,0,0,9.95,1,22,0,0,0,20111007,120010,
337B,Polka Dot Flip Flop,11,RED,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,0,120010,
337B,Polka Dot Flip Flop,5,DOT,1,1,14,!Undefined,,337B,2,0,0,0,9.2375,1,22,0,0,0,0,120010,
337B,Polka Dot Flip Flop,5,RED,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,20110329,120010,
337B,Polka Dot Flip Flop,6,BURGANDY,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,0,120010,
337B,Polka Dot Flip Flop,6,DOT,1,1,14,!Undefined,,337B,0,0,0,0,9.95,1,22,0,0,0,20120919,120010,
337B,Polka Dot Flip Flop,6,RED,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,0,120010,
337B,Polka Dot Flip Flop,7,BURGANDY,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,20110921,120010,
337B,Polka Dot Flip Flop,7,DOT,1,1,14,!Undefined,,337B,0,0,0,0,9.95,1,22,0,0,0,20131014,120010,
337B,Polka Dot Flip Flop,7,RED,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,20110131,120010,
337B,Polka Dot Flip Flop,8,BURGANDY,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,0,120010,
337B,Polka Dot Flip Flop,8,DOT,1,1,14,!Undefined,,337B,0,0,0,0,9.95,1,22,0,0,0,20131002,120010,
337B,Polka Dot Flip Flop,8,RED,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,20111007,120010,
337B,Polka Dot Flip Flop,9,DOT,1,1,14,!Undefined,,337B,0,0,0,0,9.95,1,22,0,0,0,20130703,120010,
337B,Polka Dot Flip Flop,9,RED,1,1,14,!Undefined,,337B,0,0,0,0,9,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,10,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,11,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,12,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,5,BLACK,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,6,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,20120919,120010,
337C,Zebra Flip Flops,7,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,8,PINK,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,8,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,9,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,L,PINK,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,20140619,120010,
337C,Zebra Flip Flops,L,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,20111024,120010,
337C,Zebra Flip Flops,M,BLACK,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,M,PINK,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,20110725,120010,
337C,Zebra Flip Flops,M,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,20110706,120010,
337C,Zebra Flip Flops,S,BLACK,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,20110204,120010,
337C,Zebra Flip Flops,S,PINK,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,9,0,0,20150225,120010,
337C,Zebra Flip Flops,S,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,-4,0,0,20150714,120010,
337C,Zebra Flip Flops,XL,PINK,1,1,14,!Undefined,,337C,2,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,XL,RED,1,1,14,!Undefined,,337C,2,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,XS,PINK,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337C,Zebra Flip Flops,XS,RED,1,1,14,!Undefined,,337C,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337D,Tie Dye Flip Flop,7,MULTI,1,1,14,!Undefined,,337D,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337D,Tie Dye Flip Flop,L,MULTI,1,1,14,!Undefined,,337D,0,0,0,0,9.95,1,22,0,0,0,20120919,120010,
337D,Tie Dye Flip Flop,L,RED,1,1,14,!Undefined,,337D,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337D,Tie Dye Flip Flop,M,MULTI,1,1,14,!Undefined,,337D,0,0,0,0,9.95,1,22,0,0,0,20131119,120010,
337D,Tie Dye Flip Flop,M,RED,1,1,14,!Undefined,,337D,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337D,Tie Dye Flip Flop,S,MULTI,1,1,14,!Undefined,,337D,0,0,0,0,9.95,1,22,0,0,0,20130423,120010,
337D,Tie Dye Flip Flop,S,RED,1,1,14,!Undefined,,337D,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337D,Tie Dye Flip Flop,XL,MULTI,1,1,14,!Undefined,,337D,0,0,0,0,9.95,1,22,0,0,0,0,120010,
337D,Tie Dye Flip Flop,XS,MULTI,1,1,14,!Undefined,,337D,0,0,0,0,9.95,1,22,0,0,0,20121129,120010,
337E,Red Rhinestone Flip Flop,10,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,11,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,12,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,5,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,6,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,7,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,8,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,9,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,L,CRYSTAL,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,L,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,M,CRYSTAL,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,20111024,120010,
337E,Red Rhinestone Flip Flop,M,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,20120919,120010,
337E,Red Rhinestone Flip Flop,S,CRYSTAL,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,-9,0,0,0,120010,
337E,Red Rhinestone Flip Flop,S,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,20110418,120010,
337E,Red Rhinestone Flip Flop,XL,CRYSTAL,1,1,14,!Undefined,,337E,3,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,XL,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,XS,CRYSTAL,1,1,14,!Undefined,,337E,1,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337E,Red Rhinestone Flip Flop,XS,RED,1,1,14,!Undefined,,337E,0,0,0,0,11.4,1,24.5,0,0,0,0,120010,
337N,Neon greek letter flip flops,6,PINK,1,1,14,!Undefined,,337N,0,0,0,0,9.95,1,21.5,0,0,0,0,120010,
